skewed_num__data_usage_gb,skewed_num__monthly_income,skewed_num__social_media_usage_hours,skewed_num__app_usage_hours_per_week,skewed_num__tenure_months,skewed_num__late_payment_count,skewed_num__avg_monthly_bill,skewed_num__monthly_recharge_amount,skewed_num__value_added_services_count,skewed_num__number_of_family_lines,skewed_num__number_of_complaints,skewed_num__customer_service_calls,normal_num__age,normal_num__call_minutes_used,normal_num__sms_count,normal_num__satisfaction_score,normal_num__tenure_days_from_signup,cat__city_Akola,cat__city_Amravati,cat__city_Chhatrapati Sambhajinagar,cat__city_Kolhapur,cat__city_Mumbai,cat__city_Nagpur,cat__city_Nashik,cat__city_Navi Mumbai,cat__city_Pune,cat__city_Sangli,cat__city_Solapur,cat__city_Thane,cat__city_Unknown,cat__gender_Female,cat__gender_Male,cat__gender_Other,cat__gender_Unknown,cat__plan_type_Postpaid,cat__plan_type_Prepaid,cat__complaint_resolved_No,cat__complaint_resolved_No Complaint Filed,cat__complaint_resolved_Yes,cat__network_type_2G,cat__network_type_3G,cat__network_type_4G,cat__network_type_5G,cat__network_type_Unknown,cat__device_brand_Apple,cat__device_brand_OnePlus,cat__device_brand_Oppo,cat__device_brand_Realme,cat__device_brand_Samsung,cat__device_brand_Unknown,cat__device_brand_Vivo,cat__device_brand_Xiaomi,cat__device_price_range_High (25k-60k),cat__device_price_range_Low (<10k),cat__device_price_range_Mid (10k-25k),cat__device_price_range_Premium (>60k),cat__device_price_range_Unknown,cat__contract_type_No Contract,cat__contract_type_Unknown,cat__contract_type_With Contract,cat__international_roaming_used_No,cat__international_roaming_used_Yes,cat__streaming_service_used_No,cat__streaming_service_used_Yes,cat__payment_method_Cash,cat__payment_method_Credit Card,cat__payment_method_Debit Card,cat__payment_method_Net Banking,cat__payment_method_UPI,cat__payment_method_Unknown,cat__payment_method_Wallet,churn
-0.3168752842679581,0.26798276635837315,0.341563170268023,0.8301983080730838,-0.23159342861585436,1.3738037617323386,0.5658050418917905,0.8509882953885592,0.6171696394103273,-1.019118400612531,0.006630118503325768,0.23781550455625436,-1.6861403979112588,-1.4010563667810447,0.36760586428720504,-0.24614296472138883,0.47462783185503404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.3071001165453064,3.1294641531387293,-1.423273625232452,1.4044805644026368,-1.6235500446643159,0.49888765837117444,-0.5614030915846104,-0.35620684887730025,-0.17440931183371247,-1.019118400612531,0.006630118503325768,-1.8864725846769428,-0.10547358548379637,1.0055315342109858,0.36760586428720504,-1.9055337381240092,1.3597909360691707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.4028103437710462,0.38545477073906953,-0.7187283569105664,-1.1887089868435954,0.10871947129041147,-0.9967912993099517,-0.6466943958768201,-0.7944782298808243,-0.17440931183371247,-1.019118400612531,0.8071070273410997,0.23781550455625436,0.03822339746415475,-1.917839452888807,0.17130511796082293,-0.24614296472138883,0.29305591304187784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.210921626907667,1.0817651244643471,-0.2082557620591248,1.698922797207419,1.3175971760787326,0.49888765837117444,-0.5610692237400632,-0.7320542127251436,-1.5276224669815408,-1.019118400612531,0.006630118503325768,-0.5461960240222598,-0.6084130258016253,-0.09896564982325134,-0.6138978673447055,-0.24614296472138883,-1.283477189730046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5248490891250776,0.3526868145915335,0.7789345819409415,-2.100802919451452,0.750196303495788,0.49888765837117444,1.043554470672888,0.740582957729587,-0.17440931183371247,-1.019118400612531,0.8071070273410997,0.23781550455625436,0.8285568036778859,-1.497319882820726,-0.024995628365559186,-1.075838351422699,0.2005240698005578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3658305877882535,-0.010462903108779882,0.5871406065190502,0.74446959887814,0.034643511667979465,0.49888765837117444,0.0017319314627121081,0.002042688699726348,-1.5276224669815408,-1.019118400612531,0.006630118503325768,-0.5461960240222598,0.3974658548340326,0.9042015173271108,0.7602073569399693,0.5835524219799213,0.1079922265592378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9263258964879151,0.43874264058121853,-1.3469484189652163,-1.088053513244579,-0.13408696574730583,-0.9967912993099517,-0.7312432974241302,-0.36642582314816596,0.6171696394103273,0.233955331039913,-1.3617941956209574,1.2255532164261718,0.325617363360057,1.405785100902292,0.5639066106135872,1.4132478086812315,-0.2795939847534611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.5918999382799262,0.11070927211051848,-0.40232843552956954,1.551241026261904,1.0252893443250009,-0.9967912993099517,0.03871268939926064,-0.20872222080081954,-0.17440931183371247,0.233955331039913,1.8155886650711848,0.7940805366324234,-0.6084130258016253,0.6306104717406484,-0.8101986136710877,1.4132478086812315,0.16036874160149442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.3562728685076393,-0.3172376392355304,0.6493251138311443,-0.7552605354707437,-0.13408696574730583,-0.9967912993099517,1.4367367448461321,1.157084475467831,-0.17440931183371247,-1.019118400612531,0.006630118503325768,-0.5461960240222598,0.1100718889381303,0.012497368749011112,-0.024995628365559186,1.4132478086812315,0.3105147513892967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9686709016461909,0.5107249792238646,0.4167485119683675,-0.5873127973181029,0.5073898664580703,0.49888765837117444,-0.26448567977819626,-0.06602807541153245,0.6171696394103273,-1.019118400612531,0.006630118503325768,-0.5461960240222598,0.9722537866258371,-1.1477313245713572,-1.7917023453029983,0.5835524219799213,-1.3114113310859163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.59408269393959,-1.1107161328161899,0.7085821840954115,0.36115294990839375,0.7851232955110645,0.49888765837117444,-0.08972667980907885,-0.3225279015350349,1.9703827945581553,0.233955331039913,0.006630118503325768,0.23781550455625436,1.475193226943666,0.012497368749011112,0.36760586428720504,1.4132478086812315,0.043394524673787994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.0522276666019488,-0.49566312875230417,-1.5913870217345818,0.7543148343957864,-0.23159342861585436,0.49888765837117444,0.7344686383756235,0.6673519678952083,-1.5276224669815408,1.487029062692357,0.006630118503325768,-1.8864725846769428,-1.326897940541381,-0.3522906920329388,-1.399100852650234,-0.24614296472138883,0.706830381875705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4986558333982459,0.565279412424595,0.538399797270396,-0.3354484878652693,-0.23159342861585436,-0.9967912993099517,0.1632505149162352,0.31095910712986674,-1.5276224669815408,0.233955331039913,0.006630118503325768,0.7940805366324234,0.9722537866258371,-2.333292522112694,-0.024995628365559186,-1.075838351422699,-1.2904607250690137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3302969367426916,-0.29316848772825016,1.7815001703582716,0.009850646208549108,0.6367333169865165,-0.9967912993099517,-0.12604032936418053,0.1874620162084496,-0.17440931183371247,1.487029062692357,-1.3617941956209574,-1.8864725846769428,1.3314962439957148,0.2100909016725673,-0.4175971210183234,-0.24614296472138883,-1.2433218615309827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.123362932364521,1.2679220877382746,0.9924064116141492,1.2682281840117817,-1.6235500446643159,-0.9967912993099517,0.06103222031632599,-0.26728201975408966,-1.5276224669815408,0.233955331039913,-1.3617941956209574,0.23781550455625436,1.1159507695737882,-0.01283513547195763,1.7417110885718798,-1.075838351422699,0.7312727555620915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6146896604213917,-0.32533468945784066,0.341563170268023,-1.7972977893282913,0.3008804519518133,-0.9967912993099517,-0.9702957821390229,-0.6312684353068502,0.6171696394103273,0.9669564746953179,0.006630118503325768,-0.5461960240222598,1.9062841757875193,0.08342838056772359,0.36760586428720504,0.5835524219799213,-1.5907527446446181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.5227416837952426,1.1354890450293778,0.2407909758967492,-0.02808088940971111,0.10871947129041147,-0.9967912993099517,-0.44771581783530867,-0.5264477791331389,-1.5276224669815408,1.487029062692357,1.8155886650711848,-0.5461960240222598,-1.326897940541381,0.15435939238643606,1.7417110885718798,0.5835524219799213,-0.958742796468055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.5742467580723138,0.4853549490878735,1.2238692411356764,0.5156231586324721,-0.9820732124589395,1.3738037617323386,1.8827156434648558,1.8136766996010865,-0.17440931183371247,0.9669564746953179,-1.3617941956209574,0.23781550455625436,-0.03362509400982082,-0.19016266501873882,1.3491095959191157,-0.24614296472138883,0.5165290438888394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.06250884085681585,-1.8025186820225152,-0.7645145055021436,-1.3583010865962881,0.750196303495788,-0.9967912993099517,-0.32927469128286385,-0.25211810941989365,1.6144411763273727,-1.019118400612531,0.006630118503325768,0.7940805366324234,-0.8958069916975275,1.5020486169419731,0.5639066106135872,-0.24614296472138883,1.3004308856879465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3232739016417351,0.4904584117678309,-1.2749871003535849,1.1834663016101437,-2.2650268768696926,0.49888765837117444,-0.37695604690508316,-0.13709243236846405,-0.17440931183371247,-1.019118400612531,0.006630118503325768,0.7940805366324234,-1.470594923489332,-1.1173323195061948,0.7602073569399693,1.4132478086812315,1.3283650270438168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5135160498058761,-0.1850189238428319,-0.6318676889272661,-0.23899195967805917,1.1940198217402864,-0.9967912993099517,-0.3136163576663089,-0.0030119043946545496,1.6144411763273727,0.233955331039913,0.8071070273410997,1.2255532164261718,-1.7579888893852342,-0.7829432637894074,0.36760586428720504,0.5835524219799213,-0.08056322759288598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.026709776129070564,0.0787771440173592,-0.5905859470302397,-1.2989645835129267,-1.2483101527427733,1.3738037617323386,1.374625241943159,1.2592560597257072,-0.17440931183371247,-1.019118400612531,0.8071070273410997,0.7940805366324234,-1.326897940541381,-1.1527978254155509,0.9565081032663514,0.5835524219799213,0.053869827682239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
